Age,Gender,Education,Income,Employment Experience,Home Ownership,Loan Amount,Loan Intent,Loan Interest Rate,Loan Percent Income,Credit History Length,Credit Score,Previous Loan Defaults,Loan_Status
33,1,3,50149,10,3,10400,4,8.72,0.21,9,572,1,0
26,1,1,83903,3,3,11000,1,12.16,0.13,4,591,0,0
29,1,0,39543,5,3,9000,4,16.77,0.23,8,618,1,0
36,1,1,87385,11,3,25000,3,17.57,0.29,10,678,0,1
24,1,0,66181,1,3,2500,3,11.14,0.04,2,655,0,1
32,0,1,77251,12,3,25000,3,10.41,0.32,7,673,0,1
29,1,1,58247,4,3,15000,4,11.36,0.26,8,646,0,1
27,0,0,15410,8,3,5000,3,8.49,0.32,10,645,0,1
28,1,1,51257,9,3,4925,4,11.49,0.1,7,704,0,0
40,1,0,36996,14,3,10654,5,11.21,0.29,14,680,0,1
25,0,3,97200,3,3,10000,3,10.37,0.1,2,662,1,0
25,1,3,70489,1,0,9000,1,7.88,0.13,5,566,1,0
28,0,3,65783,3,0,6000,3,15.23,0.09,8,534,0,1
27,1,3,50090,7,3,15000,3,11.48,0.3,8,580,0,1
31,0,1,109625,5,0,18000,3,11.0,0.16,10,581,1,0
26,0,0,52043,5,3,6000,5,11.12,0.12,4,691,1,0
25,1,1,156864,4,0,7500,5,11.86,0.05,3,513,1,0
22,1,4,29127,1,3,2000,2,11.89,0.07,2,697,0,1
28,1,1,46761,7,3,15421,1,12.97,0.33,5,703,0,1
35,0,3,130952,14,3,7000,4,11.01,0.05,7,529,1,0
22,1,3,108205,0,0,7500,3,13.24,0.07,2,490,0,1
28,1,3,46480,7,3,4800,0,9.63,0.1,10,649,0,1
22,1,3,145113,0,0,8000,1,12.69,0.06,2,640,0,0
25,0,3,35631,2,3,1552,4,7.16,0.04,3,532,0,0
31,0,3,42926,9,3,11400,5,6.91,0.27,8,636,0,1
24,1,1,75654,0,0,10000,2,10.74,0.13,2,585,1,0
22,1,3,43124,0,0,3600,0,15.7,0.08,4,663,0,1
25,1,3,34538,0,3,4000,3,10.0,0.12,2,500,1,0
22,1,1,54962,2,3,9000,5,11.48,0.16,4,631,1,0
27,1,0,48316,8,3,2800,0,15.96,0.06,7,645,0,1
29,0,1,39432,7,3,6809,2,15.22,0.17,10,616,0,1
28,1,4,78585,6,0,4000,5,13.79,0.05,8,681,0,1
30,1,3,75347,7,3,12000,3,11.71,0.16,9,521,1,0
24,1,3,50305,1,3,4000,4,10.64,0.08,5,677,0,1
35,1,4,190571,9,2,10000,1,9.63,0.05,10,557,1,0
22,0,3,78893,2,3,7000,1,15.99,0.09,3,604,0,0
30,1,1,118761,9,0,35000,2,10.59,0.29,8,616,0,1
29,1,1,51644,7,2,2500,3,6.76,0.05,5,621,1,0
29,0,1,80108,8,0,3000,5,5.42,0.04,7,630,0,0
32,0,1,61233,9,0,9600,4,6.76,0.16,9,720,0,0
39,0,3,51679,18,3,6000,4,17.35,0.12,12,627,0,1
26,1,1,73054,4,0,20000,5,12.69,0.27,2,676,1,0
24,1,0,46057,0,3,10000,3,12.92,0.22,4,611,1,0
39,0,3,49077,15,3,6000,4,14.54,0.12,16,622,1,0
34,1,0,32829,11,3,2000,1,11.14,0.06,12,654,1,0
32,0,0,128134,11,3,25000,0,16.63,0.2,7,577,0,1
24,0,1,55218,5,3,16425,4,13.49,0.3,2,621,0,1
26,1,1,44045,0,3,11200,3,11.01,0.25,3,577,0,1
26,1,1,21361,4,3,10625,4,11.01,0.5,3,669,0,1
27,0,3,60889,5,0,4000,4,11.01,0.07,9,563,1,0
31,1,3,88675,5,3,14180,0,14.15,0.16,7,606,0,0
23,1,3,51155,0,0,6000,4,16.77,0.12,3,609,1,0
23,0,1,87553,0,3,30000,3,10.65,0.34,2,688,0,1
22,0,1,50555,0,3,14000,5,17.49,0.28,3,586,0,1
29,1,1,65919,3,3,15000,2,11.27,0.23,5,661,0,1
30,1,1,80170,7,0,3072,0,15.02,0.04,8,678,0,1
22,0,3,60937,0,3,13000,3,12.23,0.21,3,633,0,0
22,1,1,36130,0,3,8000,0,14.42,0.22,4,607,0,1
32,1,4,87257,13,0,24000,0,6.92,0.28,8,674,1,0
24,1,1,73352,1,3,20000,5,11.01,0.27,4,583,0,1
26,1,1,259949,4,0,15000,0,13.98,0.06,3,572,0,1
25,0,3,73031,1,0,5000,5,8.89,0.07,3,659,0,0
27,1,1,176144,1,0,2500,3,8.49,0.01,6,591,1,0
31,1,3,22111,9,2,2500,1,14.74,0.11,10,608,1,0
25,0,1,163130,7,0,16000,5,11.01,0.1,3,636,0,0
23,0,0,96844,0,0,10000,4,7.65,0.1,4,590,1,0
25,1,4,38308,2,0,11200,3,5.42,0.29,2,628,1,0
26,1,3,72261,1,3,9000,1,6.3,0.12,7,628,0,0
24,0,1,61054,0,0,12000,2,11.01,0.2,3,634,0,0
23,0,1,74369,2,0,18400,5,19.29,0.25,2,717,1,0
22,0,1,59781,0,0,21000,0,7.51,0.35,4,692,1,0
30,0,0,51842,8,3,3500,1,10.78,0.07,6,616,0,0
27,1,1,54726,4,0,4000,5,11.01,0.07,7,629,1,0
28,1,1,67063,3,3,5000,3,12.53,0.07,10,589,0,0
22,1,0,18858,0,3,3000,5,7.51,0.16,4,687,0,1
24,0,4,88600,6,0,10000,3,11.99,0.11,2,651,0,0
30,1,4,77763,11,0,10000,0,10.25,0.13,8,720,0,1
26,1,3,50982,3,3,10000,0,13.14,0.2,4,682,0,1
27,1,1,53894,0,3,2000,3,11.49,0.04,10,637,0,1
21,0,4,17383,0,3,3500,5,9.96,0.2,2,694,0,1
30,1,0,41766,9,0,12000,4,11.01,0.29,10,670,0,1
23,1,0,55291,3,3,20000,4,10.25,0.36,2,632,0,1
35,0,3,128173,14,0,15000,0,15.96,0.12,8,685,0,0
29,1,3,88643,8,3,8000,2,7.4,0.09,7,697,0,0
24,1,3,50298,0,2,10000,2,15.33,0.2,4,628,1,0
25,1,0,163134,5,3,25000,1,11.36,0.15,4,567,1,0
30,1,1,85316,9,3,5850,3,5.79,0.07,5,663,1,0
23,0,1,114961,1,3,20000,0,14.59,0.17,2,654,0,1
22,1,1,63490,2,3,8000,5,15.58,0.13,3,569,0,1
25,1,0,63913,3,3,18000,5,12.21,0.28,2,647,0,1
24,1,3,148677,1,0,4750,4,10.99,0.03,3,599,1,0
24,1,3,49144,3,3,10000,3,11.01,0.2,2,586,1,0
25,0,1,69119,1,0,25000,3,10.91,0.36,3,666,0,1
23,1,0,31280,2,3,7200,1,11.86,0.23,4,670,0,1
27,1,3,65318,6,0,4000,4,9.99,0.06,6,562,0,0
24,1,0,84645,2,3,12000,4,10.65,0.14,2,525,1,0
30,1,0,38585,8,3,3100,1,13.35,0.08,10,612,1,0
30,0,3,48796,8,3,2400,3,8.49,0.05,10,526,1,0
32,1,3,43454,11,0,10000,5,15.95,0.23,5,501,1,0
33,1,1,173876,11,0,18929,0,11.21,0.11,8,657,0,0
30,1,4,241070,7,2,16000,5,11.01,0.07,5,531,1,0
21,0,1,91301,0,3,15000,3,10.37,0.16,4,650,1,0
23,1,1,105364,1,0,1977,4,9.77,0.02,3,662,1,0
32,1,3,30698,12,0,4800,3,8.9,0.16,7,552,0,1
26,1,1,64106,5,3,2800,5,13.47,0.04,4,658,1,0
22,0,1,92039,0,3,14400,1,14.35,0.16,2,614,0,0
33,1,1,64321,10,3,20000,1,13.04,0.31,9,656,0,1
28,1,3,36703,5,3,14800,3,11.14,0.4,7,631,0,1
24,1,1,78799,1,3,5000,2,10.25,0.06,2,592,0,0
24,1,4,20079,0,3,2026,2,15.23,0.1,4,611,0,1
21,1,3,55215,0,3,3200,4,6.54,0.06,4,660,0,0
22,0,3,49427,0,3,13225,4,16.77,0.27,2,637,0,1
21,1,1,53907,0,3,7000,1,11.46,0.13,2,661,0,1
29,1,1,111378,7,0,3128,3,16.32,0.03,7,637,0,1
23,1,3,28492,2,0,3600,2,17.27,0.13,3,502,0,1
25,1,1,73949,4,0,15000,2,14.65,0.2,3,666,1,0
47,1,0,274296,25,0,25000,3,15.48,0.09,13,582,0,1
24,1,1,87506,3,0,12000,4,5.42,0.14,2,679,0,0
36,1,0,89844,12,0,25000,2,17.8,0.28,11,626,0,1
29,1,1,89669,5,3,2977,1,16.19,0.03,6,663,0,1
36,1,3,37737,16,3,4506,5,13.19,0.12,11,673,1,0
48,1,3,41204,22,3,1500,2,14.74,0.04,11,627,0,1
23,0,3,18203,0,3,3000,2,14.63,0.16,3,558,0,1
29,1,1,119014,3,0,7925,2,10.59,0.07,9,647,0,1
22,0,1,98460,2,0,7575,1,6.54,0.08,3,674,0,0
42,1,3,36995,23,3,8000,5,14.96,0.22,12,727,1,0
24,0,1,47541,5,3,10000,3,11.01,0.21,3,631,1,0
26,1,4,37937,0,3,10000,0,7.88,0.26,2,623,0,1
60,1,0,12247,40,3,2800,0,10.99,0.23,28,713,0,1
26,0,3,68386,1,3,20000,0,17.29,0.29,5,634,0,1
25,1,1,48977,2,0,15000,2,11.36,0.31,2,597,0,1
30,1,1,78995,10,3,20000,2,11.99,0.25,8,675,0,1
22,0,1,49080,0,3,1200,5,15.34,0.02,5,662,1,0
22,0,0,36843,0,3,5697,2,9.45,0.15,3,645,0,1
29,0,0,25913,5,3,7000,3,13.72,0.27,10,524,0,1
32,1,1,118907,9,0,15000,0,10.95,0.13,5,579,0,1
24,1,0,93754,6,3,9200,0,6.03,0.1,3,646,0,0
23,1,3,21465,0,3,6625,1,6.03,0.31,3,595,0,1
29,1,3,33549,6,0,2123,4,8.83,0.06,6,676,0,0
23,1,4,51118,0,2,6500,5,6.03,0.13,2,679,0,0
24,1,1,72822,0,3,20000,4,11.65,0.27,2,640,0,1
21,1,1,109112,0,2,12000,3,6.03,0.11,3,608,1,0
22,1,3,18328,2,3,2100,2,14.83,0.11,3,591,0,1
26,1,1,108141,6,0,5800,1,11.97,0.05,2,670,0,0
29,0,4,62981,4,3,3200,1,14.96,0.05,7,620,0,1
28,0,0,360880,6,0,9600,4,15.23,0.03,10,678,1,0
39,1,3,56482,16,3,6000,4,6.99,0.11,11,613,1,0
46,1,1,67063,24,0,15000,5,10.37,0.22,11,681,1,0
24,0,0,83361,0,3,5000,5,10.99,0.06,2,589,0,0
25,1,4,55074,2,0,9000,1,6.62,0.16,3,653,1,0
25,1,4,67067,4,3,3000,3,6.39,0.04,4,637,1,0
25,0,3,84884,3,3,25000,1,13.71,0.29,4,618,0,1
23,1,0,70530,1,0,4000,1,10.99,0.06,2,635,1,0
27,0,0,77892,4,0,6000,1,11.01,0.08,6,634,0,1
25,0,1,58841,1,3,6000,1,10.74,0.1,4,671,0,0
28,0,1,24970,10,3,4000,5,13.11,0.16,5,632,0,1
24,1,4,27006,1,3,5981,2,13.19,0.22,2,573,0,1
24,1,4,47858,1,3,13000,1,10.75,0.27,4,670,0,1
26,1,3,61893,4,0,10000,4,8.16,0.16,7,654,0,1
22,1,4,62374,0,0,12000,2,11.86,0.19,3,668,0,1
26,0,0,59573,4,0,13000,0,16.45,0.22,3,648,0,1
24,1,3,94537,5,0,8000,0,13.22,0.08,2,606,0,0
24,0,4,110144,0,0,12000,3,7.49,0.11,3,671,1,0
47,0,4,96414,22,0,16000,3,7.51,0.17,14,676,0,0
26,1,4,55094,2,3,1800,3,14.11,0.03,2,660,0,0
23,0,0,66303,3,3,19000,4,11.14,0.29,2,611,0,1
25,0,0,35911,2,3,3000,1,6.62,0.08,4,573,0,1
24,0,1,88171,5,3,18598,2,8.51,0.21,2,709,0,1
28,1,0,60421,6,3,4611,2,13.27,0.08,6,619,0,1
28,0,4,66011,7,3,4500,1,11.01,0.07,8,734,0,1
28,0,1,70858,2,0,10000,5,9.32,0.14,10,662,0,0
23,0,1,59971,0,0,9600,0,5.42,0.16,3,573,1,0
23,1,3,41137,2,0,4000,0,14.79,0.1,2,620,1,0
26,1,3,48984,4,3,10000,5,16.89,0.2,3,672,1,0
28,0,1,92223,9,0,5000,2,8.94,0.05,5,645,0,1
44,0,0,58560,20,0,17500,4,12.18,0.3,12,689,1,0
28,1,0,83188,5,3,10000,4,11.01,0.12,5,644,0,0
33,1,1,57222,12,3,4502,3,14.65,0.08,11,730,0,1
30,0,3,73206,8,0,8000,4,7.64,0.11,7,720,0,0
23,1,3,158279,1,0,6000,3,7.51,0.04,4,636,1,0
24,1,0,44646,3,3,5000,0,12.92,0.11,3,617,0,1
33,0,0,29748,11,3,1000,0,14.91,0.03,10,548,0,1
24,1,0,83385,0,0,10000,4,16.78,0.12,4,625,0,1
23,0,3,99134,2,3,15000,2,18.25,0.15,2,595,0,1
37,0,3,141714,15,0,10000,3,11.01,0.07,11,527,0,1
27,0,1,297898,5,3,18000,1,15.23,0.06,7,692,0,0
41,0,3,52225,18,3,7000,5,7.43,0.13,13,639,1,0
38,0,3,114016,17,3,5000,4,15.33,0.04,16,609,0,0
36,1,0,51526,12,3,21000,1,7.49,0.41,11,681,0,1
26,1,1,64637,6,3,9600,5,11.71,0.15,2,713,1,0
26,1,1,53883,4,3,12500,2,20.0,0.23,2,694,0,1
21,1,1,73216,0,0,6000,5,10.62,0.08,4,633,1,0
24,1,4,68162,2,3,17000,2,7.51,0.25,2,646,1,0
23,0,3,37049,3,2,4000,0,15.65,0.11,4,551,1,0
29,1,4,77981,11,3,15000,0,15.27,0.19,10,606,0,1
27,1,1,115135,4,0,12000,4,11.0,0.1,6,621,1,0
24,0,3,99641,0,3,15125,2,10.36,0.15,4,605,1,0
34,0,1,58443,13,3,9000,0,7.14,0.15,10,663,1,0
35,1,1,61082,12,3,8400,5,7.29,0.14,9,615,1,0
26,0,0,40358,2,3,3000,5,10.75,0.07,2,641,1,0
33,0,3,66878,12,3,20000,1,8.39,0.3,9,718,0,1
34,1,4,131650,11,2,15000,2,13.61,0.11,7,733,0,0
36,1,3,348890,16,0,25000,4,15.65,0.07,16,564,1,0
30,0,0,108894,10,3,7000,3,9.94,0.06,9,678,1,0
22,1,0,64006,0,3,16000,3,12.69,0.25,3,648,0,1
32,0,1,82672,13,0,1000,1,14.72,0.01,9,713,0,1
28,1,4,139976,2,0,25000,3,12.18,0.18,10,632,1,0
31,0,0,195574,8,3,2854,4,14.54,0.01,9,621,0,1
30,0,0,126941,8,0,13000,2,10.25,0.1,9,624,1,0
31,1,0,88814,6,3,20000,4,14.6,0.23,5,652,0,1
24,0,3,49231,4,2,6900,4,6.91,0.14,3,641,0,0
26,1,1,73038,7,3,3000,0,10.01,0.04,4,599,1,0
23,1,0,59670,1,3,6000,4,7.9,0.1,3,521,1,0
36,0,3,103040,11,2,8000,1,14.96,0.08,14,695,0,0
33,0,0,64396,12,3,2500,0,9.99,0.04,7,697,1,0
27,1,1,36995,5,3,5000,0,17.77,0.14,10,533,0,1
29,1,1,37013,6,3,6400,1,12.87,0.17,5,503,1,0
23,0,3,37978,0,0,4200,1,10.99,0.11,4,621,1,0
27,0,1,23272,7,3,1400,3,9.99,0.06,6,662,1,0
21,0,0,65121,0,0,16000,1,15.65,0.25,4,640,1,0
39,1,0,44093,17,3,6000,3,8.49,0.14,14,653,0,0
27,1,3,36681,1,3,2400,2,16.08,0.07,9,623,0,1
32,1,3,245848,13,2,25000,1,11.12,0.1,5,617,0,0
28,1,0,44606,4,2,7000,4,11.11,0.16,9,646,1,0
21,1,3,21335,0,3,7000,0,10.62,0.33,2,640,0,1
22,1,0,80106,0,0,16800,3,13.92,0.21,2,721,1,0
22,1,1,52099,1,3,1500,3,17.19,0.03,4,694,0,1
27,1,1,111171,3,0,6000,5,7.83,0.05,8,618,1,0
32,1,0,66981,7,0,16000,2,10.59,0.24,7,702,0,1
28,1,0,112986,3,0,3000,0,10.07,0.03,9,654,1,0
34,1,0,61179,11,3,18000,4,8.88,0.29,9,671,0,1
25,0,0,68099,1,0,6000,3,10.59,0.09,3,642,1,0
33,0,0,61114,11,3,3200,0,9.27,0.05,13,586,1,0
22,1,4,116201,0,0,6000,1,13.49,0.05,3,723,1,0
24,1,4,72910,4,3,10463,2,9.75,0.14,4,575,1,0
28,0,4,48003,7,3,3600,3,16.29,0.07,8,660,0,1
22,1,3,57324,1,0,24000,3,10.37,0.42,4,646,0,1
27,0,4,42004,3,3,7000,3,15.96,0.17,10,610,1,0
22,1,4,89977,3,3,24250,0,15.65,0.27,2,692,0,1
31,0,0,32565,10,3,7000,1,10.53,0.21,8,577,0,0
23,1,1,47827,4,3,7000,4,10.61,0.15,4,591,0,1
28,0,3,60365,5,3,4800,0,15.99,0.08,5,599,0,1
24,1,3,48740,0,0,5400,1,12.42,0.11,3,612,0,0
26,1,4,18705,4,3,2500,5,13.47,0.13,4,681,0,1
24,1,0,107717,4,0,25000,5,15.65,0.23,4,576,0,1
23,1,1,47666,0,3,10000,2,15.2,0.21,4,706,0,1
24,0,0,36858,0,3,3500,3,5.99,0.09,2,498,1,0
27,1,1,43179,4,3,4500,5,7.66,0.1,7,710,1,0
23,0,4,94751,5,3,3200,1,10.99,0.03,3,648,0,1
36,0,4,71863,14,3,21000,3,14.11,0.29,16,576,0,1
28,1,3,80312,3,3,11200,0,11.4,0.14,6,526,1,0
23,1,1,69818,1,3,11119,3,14.02,0.16,4,594,0,1
26,1,3,39425,4,0,15000,3,15.33,0.38,3,480,0,1
26,0,1,83890,4,3,6000,0,15.47,0.07,7,577,0,1
28,0,1,156581,5,0,13000,4,10.75,0.08,10,568,1,0
28,0,0,73246,6,0,15000,0,11.99,0.2,6,559,1,0
22,1,3,90384,1,0,5000,1,8.49,0.06,2,516,0,1
21,0,1,63842,0,3,18000,3,19.69,0.28,2,678,0,1
21,1,1,99434,2,0,11000,4,11.01,0.11,3,692,1,0
30,0,1,69839,8,3,1909,3,13.39,0.03,8,592,0,1
25,1,3,13425,1,2,5132,2,9.2,0.38,3,503,0,1
28,1,3,42936,4,3,10000,4,16.29,0.23,5,528,1,0
26,1,4,52698,2,3,4302,1,12.17,0.08,5,689,0,1
27,1,0,72777,6,0,8400,2,12.73,0.12,9,716,0,1
30,0,1,76604,9,3,16000,3,14.86,0.21,5,627,0,1
23,1,1,73079,2,3,24000,4,9.62,0.33,2,600,0,1
35,0,2,36677,9,3,7500,1,11.01,0.2,6,673,0,1
53,1,3,51174,30,3,9600,1,9.73,0.19,18,668,1,0
23,0,4,44202,0,3,6000,3,11.86,0.14,4,672,1,0
40,0,0,41577,17,3,19275,1,14.5,0.46,11,664,0,1
25,1,0,181161,4,0,25000,2,10.37,0.14,2,619,1,0
26,0,3,67221,3,3,4000,1,6.92,0.06,4,667,0,0
32,0,1,90807,9,3,16000,5,13.2,0.18,8,689,0,0
21,1,1,20273,0,3,4800,3,15.37,0.24,3,639,0,1
50,1,1,41760,30,3,5000,5,5.79,0.12,12,613,1,0
22,0,1,64386,1,3,6000,1,11.97,0.09,2,663,0,1
28,1,1,60042,5,3,4795,1,14.18,0.08,8,633,1,0
23,0,4,114581,0,0,4500,0,6.92,0.04,3,692,0,0
23,1,1,85140,0,2,16000,1,14.35,0.19,3,547,1,0
24,0,1,32200,0,3,10000,4,10.99,0.31,4,648,0,1
27,0,4,71508,7,3,2800,2,12.69,0.04,10,688,0,1
22,0,1,64220,0,0,2500,1,7.4,0.04,3,639,1,0
27,1,1,181255,6,0,12000,5,11.89,0.07,5,680,0,0
24,0,0,35689,4,3,6000,3,15.02,0.17,4,664,0,1
26,1,1,66241,3,3,13000,2,17.93,0.2,2,694,1,0
32,1,1,180882,9,0,16000,3,6.03,0.09,10,647,0,0
25,0,1,120524,5,0,12800,2,12.42,0.11,4,612,1,0
33,1,2,41697,11,3,11175,0,14.96,0.27,8,603,0,1
27,0,1,37087,6,3,11000,4,9.91,0.3,6,635,0,1
22,1,0,44500,0,3,18200,0,11.71,0.41,3,601,0,1
23,0,3,54969,4,3,15000,4,12.84,0.27,3,652,0,1
33,1,0,65722,9,3,6500,0,14.96,0.1,7,687,0,1
25,1,0,113461,2,3,30566,3,14.66,0.27,3,673,0,1
23,1,1,100106,1,3,14161,4,17.63,0.14,4,642,0,1
25,0,1,36743,0,3,12000,0,6.37,0.33,4,695,0,1
29,1,1,66878,7,2,10000,5,11.36,0.15,8,654,1,0
26,0,0,59304,0,3,6000,3,14.59,0.1,3,663,0,1
25,0,4,12979,4,2,5365,2,11.52,0.41,3,478,0,1
24,1,3,46753,0,3,5000,3,13.99,0.11,4,640,1,0
23,0,4,109193,0,3,12000,1,8.9,0.11,2,610,0,0
22,1,1,94568,0,0,25000,2,16.77,0.26,2,674,0,1
24,1,1,45397,4,3,13915,1,13.8,0.31,4,646,0,1
24,0,0,12965,2,3,1400,5,10.83,0.11,4,655,0,0
27,0,1,50579,9,2,4500,5,7.49,0.09,5,711,0,0
29,0,4,49933,5,3,3307,0,14.12,0.07,6,657,0,1
26,1,0,46850,4,3,12000,1,8.9,0.26,4,619,0,1
28,0,3,108803,5,0,21000,1,11.36,0.19,8,650,1,0
26,1,1,166615,3,0,18000,1,16.4,0.11,3,657,0,1
27,0,0,113466,3,0,16000,0,11.62,0.14,5,642,1,0
26,0,1,72753,2,3,7000,0,13.49,0.1,2,656,0,0
22,1,0,81487,1,2,7500,1,16.29,0.09,3,664,0,0
42,1,3,45049,23,3,15200,1,14.26,0.34,16,686,0,1
27,1,0,42822,2,3,10000,3,9.88,0.23,8,645,1,0
27,1,1,54003,4,3,11750,1,15.31,0.22,8,609,0,1
24,1,0,38222,3,3,3000,3,15.62,0.08,4,653,0,0
29,1,1,22630,8,3,3600,1,15.27,0.16,6,657,0,1
28,1,0,44324,5,3,8000,3,12.84,0.18,6,531,1,0
22,1,1,73098,4,0,7000,3,7.14,0.1,3,676,0,0
28,0,3,202656,5,2,6800,3,11.01,0.03,7,508,1,0
38,1,0,135465,16,3,10000,5,11.26,0.07,15,580,1,0
35,0,3,31130,8,3,3000,5,15.33,0.1,8,691,0,1
30,1,1,79012,10,3,10000,1,13.9,0.13,7,618,1,0
23,1,4,61182,0,3,10000,1,6.92,0.16,2,663,0,0
22,0,3,36955,0,0,3000,5,11.49,0.08,2,589,1,0
23,1,1,46698,2,0,5400,4,7.9,0.12,3,683,1,0
27,0,3,231075,5,0,15000,0,17.58,0.06,8,700,0,1
37,1,4,63871,17,0,10247,4,17.32,0.16,9,715,0,1
25,1,3,33069,1,3,10000,3,8.74,0.3,6,684,0,1
25,1,3,43979,1,2,5500,4,14.86,0.13,4,615,0,0
26,0,1,104483,2,3,12000,1,12.99,0.11,2,659,1,0
22,1,0,65874,0,3,20000,1,9.91,0.3,4,617,0,1
43,1,2,34608,18,2,7500,1,8.82,0.22,13,673,1,0
25,0,3,84780,4,0,15000,4,13.16,0.18,3,711,0,1
26,1,3,39060,5,3,6351,1,13.4,0.16,4,634,1,0
24,1,4,68318,0,2,2000,1,11.49,0.03,2,640,1,0
26,0,1,260444,4,0,20000,1,14.22,0.08,2,594,0,0
23,1,3,49012,3,3,6000,1,11.66,0.12,3,507,1,0
26,0,3,38409,6,3,5000,4,8.63,0.13,2,588,1,0
24,0,3,30925,1,3,1600,4,12.53,0.05,3,601,1,0
25,1,3,135326,0,0,16000,2,6.99,0.12,4,641,0,0
24,0,3,32571,2,3,8875,3,6.62,0.27,4,570,0,1
23,1,0,67358,0,2,1000,5,11.49,0.01,4,634,0,0
21,1,0,49184,0,2,5600,5,10.25,0.11,3,654,0,0
22,1,3,65671,1,0,9000,4,7.51,0.14,3,485,1,0
34,0,1,61083,13,0,7500,4,11.43,0.12,9,626,1,0
34,0,0,66068,13,0,2000,2,9.05,0.03,10,619,1,0
22,0,1,61005,0,3,10000,4,11.71,0.16,3,680,0,0
36,0,0,192937,14,2,24000,5,14.96,0.12,14,665,1,0
22,0,0,40441,0,3,9800,0,11.01,0.24,2,660,0,1
33,0,3,96136,11,0,4000,5,10.36,0.04,6,647,0,0
43,1,3,60731,15,3,4500,4,10.74,0.07,16,628,1,0
24,1,0,52210,0,0,10000,0,16.89,0.19,2,634,0,1
34,0,1,30909,10,3,10000,3,7.29,0.32,9,646,0,1
29,1,1,39173,8,3,12000,4,11.01,0.31,9,687,0,1
26,1,1,89014,4,0,26713,1,14.17,0.3,2,619,0,1
24,1,3,38953,1,3,12000,3,7.51,0.31,2,653,0,1
23,1,0,43164,1,0,15000,1,18.43,0.35,2,577,0,0
22,0,0,58530,0,3,5500,1,11.49,0.09,4,664,1,0
21,0,1,37072,0,3,8000,5,16.45,0.22,2,677,0,1
23,1,0,72899,4,0,3000,5,19.13,0.04,2,609,0,0
24,0,4,32135,0,3,12000,3,9.38,0.37,3,651,0,1
29,1,0,68194,4,0,7889,3,12.41,0.12,6,661,0,1
26,0,0,46680,1,0,18347,3,10.23,0.39,3,650,1,0
30,0,1,78839,3,3,25000,2,11.01,0.32,5,633,0,1
22,1,1,154945,0,0,30000,0,7.29,0.19,2,546,1,0
22,1,4,41561,3,3,6000,4,12.62,0.14,4,631,1,0
29,1,0,62599,6,0,4000,0,5.79,0.06,7,602,1,0
22,1,4,51261,0,0,6000,1,12.99,0.12,2,702,1,0
31,1,1,41446,6,0,6500,4,7.14,0.16,8,658,1,0
23,1,0,53888,4,3,8000,1,13.49,0.15,2,637,0,1
27,0,3,47927,1,0,8000,5,6.74,0.17,3,599,0,0
25,1,1,46395,2,0,9000,1,11.58,0.19,2,697,0,1
25,1,3,159399,5,3,10000,2,12.84,0.06,3,677,1,0
25,1,0,126747,0,0,5000,4,15.13,0.04,3,563,1,0
22,0,3,136193,0,0,6400,5,13.06,0.05,4,623,1,0
22,0,0,103160,1,3,12000,5,12.03,0.12,2,504,1,0
25,0,1,102833,3,3,9600,1,13.62,0.09,4,673,0,0
24,1,0,90850,0,3,2000,1,9.99,0.02,4,615,0,0
29,1,1,75488,5,3,1559,1,12.87,0.02,6,618,1,0
30,0,4,46338,7,0,12700,3,17.27,0.27,5,612,0,1
26,1,0,55765,0,3,18212,0,12.99,0.33,5,592,0,1
25,0,3,91379,0,3,6063,2,14.41,0.07,4,641,0,1
25,0,0,38284,2,3,12000,0,13.79,0.31,4,592,0,1
31,0,1,44323,11,3,3500,3,12.53,0.08,10,648,1,0
34,0,1,55083,10,3,4500,4,16.95,0.08,10,704,0,1
22,0,4,42442,0,3,5000,3,15.21,0.12,2,617,0,1
25,0,1,26089,5,3,5175,0,12.53,0.2,2,676,0,1
29,0,1,76461,5,3,18000,1,10.76,0.24,9,709,1,0
35,1,2,211117,10,2,24000,3,12.73,0.11,10,656,0,0
24,1,4,43287,0,3,20000,3,12.53,0.46,4,600,0,1
30,1,3,25048,9,3,6800,4,12.84,0.27,6,640,0,1
25,0,0,85071,2,0,10000,3,5.42,0.12,4,549,1,0
28,0,3,86932,3,3,5000,3,11.12,0.06,8,587,0,1
26,0,1,101633,2,0,4925,4,9.96,0.05,3,621,1,0
24,1,0,67048,2,0,1800,3,7.49,0.03,3,589,1,0
35,1,4,66043,12,2,6000,3,6.62,0.09,5,639,0,0
23,0,1,42416,2,3,7000,4,10.99,0.17,4,660,0,0
24,1,0,114882,0,3,18000,0,8.49,0.16,4,520,1,0
26,0,0,75020,4,0,2126,1,12.04,0.03,3,723,1,0
25,0,4,76532,3,0,25000,1,13.87,0.33,2,664,1,0
33,1,0,29547,11,3,8500,3,7.67,0.29,9,660,0,1
35,1,3,42019,8,3,5000,0,15.45,0.12,6,618,0,1
24,1,3,63972,0,0,7000,2,6.38,0.11,3,642,0,0
37,1,2,18468,18,3,6950,4,7.66,0.38,13,640,0,1
26,1,3,47976,4,3,3000,1,11.01,0.06,2,589,0,1
28,0,4,37022,3,3,6000,2,17.13,0.16,6,652,0,1
27,1,0,42095,4,3,5000,0,13.79,0.12,10,663,1,0
22,1,0,117262,0,0,18000,5,10.25,0.15,3,601,0,0
28,1,4,47268,5,3,5000,1,11.01,0.11,5,567,1,0
